"TIME","GEO","SIEC","PLANT_TEC","UNIT","Value","Flag and Footnotes"
"2015","Bulgaria","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","699.000",""
"2015","Bulgaria","Solar","Net maximum electrical capacity","Megawatt","1,029.000",""
"2015","Czechia","Hydro","Net maximum electrical capacity","Megawatt","2,260.000",""
"2015","Czechia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Czechia","Wind","Net maximum electrical capacity","Megawatt","281.000",""
"2015","Czechia","Solar","Net maximum electrical capacity","Megawatt","2,074.900",""
"2015","Denmark","Hydro","Net maximum electrical capacity","Megawatt","6.878",""
"2015","Denmark","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Denmark","Wind","Net maximum electrical capacity","Megawatt","5,076.976",""
"2015","Denmark","Solar","Net maximum electrical capacity","Megawatt","782.108",""
"2015","Germany (until 1990 former territory of the FRG)","Hydro","Net maximum electrical capacity","Megawatt","11,255.000",""
"2015","Germany (until 1990 former territory of the FRG)","Geothermal","Net maximum electrical capacity","Megawatt","29.000",""
"2015","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","44,580.000",""
"2015","Germany (until 1990 former territory of the FRG)","Solar","Net maximum electrical capacity","Megawatt","39,224.000",""
"2015","Estonia","Hydro","Net maximum electrical capacity","Megawatt","6.000",""
"2015","Estonia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Estonia","Wind","Net maximum electrical capacity","Megawatt","300.000",""
"2015","Estonia","Solar","Net maximum electrical capacity","Megawatt",":",""
"2015","Ireland","Hydro","Net maximum electrical capacity","Megawatt","529.000",""
"2015","Ireland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Ireland","Wind","Net maximum electrical capacity","Megawatt","2,451.151",""
"2015","Ireland","Solar","Net maximum electrical capacity","Megawatt","2.352",""
"2015","Greece","Hydro","Net maximum electrical capacity","Megawatt","3,392.000",""
"2015","Greece","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Greece","Wind","Net maximum electrical capacity","Megawatt","2,091.000",""
"2015","Greece","Solar","Net maximum electrical capacity","Megawatt","2,604.000",""
"2015","Spain","Hydro","Net maximum electrical capacity","Megawatt","20,053.000",""
"2015","Spain","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Spain","Wind","Net maximum electrical capacity","Megawatt","22,943.000",""
"2015","Spain","Solar","Net maximum electrical capacity","Megawatt","7,008.063",""
"2015","France","Hydro","Net maximum electrical capacity","Megawatt","25,551.830",""
"2015","France","Geothermal","Net maximum electrical capacity","Megawatt","16.300",""
"2015","France","Wind","Net maximum electrical capacity","Megawatt","10,298.180",""
"2015","France","Solar","Net maximum electrical capacity","Megawatt","7,137.517",""
"2015","Croatia","Hydro","Net maximum electrical capacity","Megawatt","2,195.100",""
"2015","Croatia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Croatia","Wind","Net maximum electrical capacity","Megawatt","418.000",""
"2015","Croatia","Solar","Net maximum electrical capacity","Megawatt","47.800",""
"2015","Italy","Hydro","Net maximum electrical capacity","Megawatt","22,220.000",""
"2015","Italy","Geothermal","Net maximum electrical capacity","Megawatt","768.000",""
"2015","Italy","Wind","Net maximum electrical capacity","Megawatt","9,137.000",""
"2015","Italy","Solar","Net maximum electrical capacity","Megawatt","18,901.000",""
"2015","Cyprus","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2015","Cyprus","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Cyprus","Wind","Net maximum electrical capacity","Megawatt","157.725",""
"2015","Cyprus","Solar","Net maximum electrical capacity","Megawatt","76.000",""
"2015","Latvia","Hydro","Net maximum electrical capacity","Megawatt","1,587.694",""
"2015","Latvia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Latvia","Wind","Net maximum electrical capacity","Megawatt","68.165",""
"2015","Latvia","Solar","Net maximum electrical capacity","Megawatt",":",""
"2015","Lithuania","Hydro","Net maximum electrical capacity","Megawatt","877.000",""
"2015","Lithuania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Lithuania","Wind","Net maximum electrical capacity","Megawatt","436.000",""
"2015","Lithuania","Solar","Net maximum electrical capacity","Megawatt","69.000",""
"2015","Luxembourg","Hydro","Net maximum electrical capacity","Megawatt","1,330.266",""
"2015","Luxembourg","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","63.794",""
"2015","Luxembourg","Solar","Net maximum electrical capacity","Megawatt","116.272",""
"2015","Hungary","Hydro","Net maximum electrical capacity","Megawatt","57.000",""
"2015","Hungary","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Hungary","Wind","Net maximum electrical capacity","Megawatt","329.000",""
"2015","Hungary","Solar","Net maximum electrical capacity","Megawatt","172.000",""
"2015","Malta","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2015","Malta","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Malta","Wind","Net maximum electrical capacity","Megawatt","0.100",""
"2015","Malta","Solar","Net maximum electrical capacity","Megawatt","74.800",""
"2015","Netherlands","Hydro","Net maximum electrical capacity","Megawatt","37.000",""
"2015","Netherlands","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Netherlands","Wind","Net maximum electrical capacity","Megawatt","3,391.000",""
"2015","Netherlands","Solar","Net maximum electrical capacity","Megawatt","1,515.000",""
"2015","Austria","Hydro","Net maximum electrical capacity","Megawatt","13,649.655",""
"2015","Austria","Geothermal","Net maximum electrical capacity","Megawatt","0.915",""
"2015","Austria","Wind","Net maximum electrical capacity","Megawatt","2,488.726",""
"2015","Austria","Solar","Net maximum electrical capacity","Megawatt","937.098",""
"2015","Poland","Hydro","Net maximum electrical capacity","Megawatt","2,370.000",""
"2015","Poland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Poland","Wind","Net maximum electrical capacity","Megawatt","4,886.000",""
"2015","Poland","Solar","Net maximum electrical capacity","Megawatt","107.777",""
"2015","Portugal","Hydro","Net maximum electrical capacity","Megawatt","6,168.000",""
"2015","Portugal","Geothermal","Net maximum electrical capacity","Megawatt","25.000",""
"2015","Portugal","Wind","Net maximum electrical capacity","Megawatt","4,936.838",""
"2015","Portugal","Solar","Net maximum electrical capacity","Megawatt","447.000",""
"2015","Romania","Hydro","Net maximum electrical capacity","Megawatt","6,730.000",""
"2015","Romania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Romania","Wind","Net maximum electrical capacity","Megawatt","3,130.000",""
"2015","Romania","Solar","Net maximum electrical capacity","Megawatt","1,326.000",""
"2015","Slovenia","Hydro","Net maximum electrical capacity","Megawatt","1,295.000",""
"2015","Slovenia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Slovenia","Wind","Net maximum electrical capacity","Megawatt","5.000",""
"2015","Slovenia","Solar","Net maximum electrical capacity","Megawatt","238.000",""
"2015","Slovakia","Hydro","Net maximum electrical capacity","Megawatt","2,522.000",""
"2015","Slovakia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Slovakia","Wind","Net maximum electrical capacity","Megawatt","3.000",""
"2015","Slovakia","Solar","Net maximum electrical capacity","Megawatt","533.000",""
"2015","Finland","Hydro","Net maximum electrical capacity","Megawatt","3,249.000",""
"2015","Finland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Finland","Wind","Net maximum electrical capacity","Megawatt","1,005.000",""
"2015","Finland","Solar","Net maximum electrical capacity","Megawatt","17.000",""
"2015","Sweden","Hydro","Net maximum electrical capacity","Megawatt","16,329.000",""
"2015","Sweden","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Sweden","Wind","Net maximum electrical capacity","Megawatt","5,819.000",""
"2015","Sweden","Solar","Net maximum electrical capacity","Megawatt","104.000",""
"2015","United Kingdom","Hydro","Net maximum electrical capacity","Megawatt","4,676.974",""
"2015","United Kingdom","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","14,305.634",""
"2015","United Kingdom","Solar","Net maximum electrical capacity","Megawatt","9,601.219",""
"2015","Iceland","Hydro","Net maximum electrical capacity","Megawatt","1,987.000",""
"2015","Iceland","Geothermal","Net maximum electrical capacity","Megawatt","665.000",""
"2015","Iceland","Wind","Net maximum electrical capacity","Megawatt","3.000",""
"2015","Iceland","Solar","Net maximum electrical capacity","Megawatt",":",""
"2015","Norway","Hydro","Net maximum electrical capacity","Megawatt","31,372.000",""
"2015","Norway","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Norway","Wind","Net maximum electrical capacity","Megawatt","867.000",""
"2015","Norway","Solar","Net maximum electrical capacity","Megawatt",":",""
"2015","Montenegro","Hydro","Net maximum electrical capacity","Megawatt","651.000",""
"2015","Montenegro","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Montenegro","Wind","Net maximum electrical capacity","Megawatt",":",""
"2015","Montenegro","Solar","Net maximum electrical capacity","Megawatt",":",""
"2015","North Macedonia","Hydro","Net maximum electrical capacity","Megawatt","658.000",""
"2015","North Macedonia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","North Macedonia","Wind","Net maximum electrical capacity","Megawatt","37.000",""
"2015","North Macedonia","Solar","Net maximum electrical capacity","Megawatt","17.000",""
"2015","Albania","Hydro","Net maximum electrical capacity","Megawatt","1,798.000",""
"2015","Albania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Albania","Wind","Net maximum electrical capacity","Megawatt",":",""
"2015","Albania","Solar","Net maximum electrical capacity","Megawatt",":",""
"2015","Serbia","Hydro","Net maximum electrical capacity","Megawatt","3,022.000",""
"2015","Serbia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Serbia","Wind","Net maximum electrical capacity","Megawatt",":",""
"2015","Serbia","Solar","Net maximum electrical capacity","Megawatt","9.000",""
"2015","Turkey","Hydro","Net maximum electrical capacity","Megawatt","25,868.000",""
"2015","Turkey","Geothermal","Net maximum electrical capacity","Megawatt","624.000",""
"2015","Turkey","Wind","Net maximum electrical capacity","Megawatt","4,503.000",""
"2015","Turkey","Solar","Net maximum electrical capacity","Megawatt","249.000",""
"2015","Bosnia and Herzegovina","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2015","Bosnia and Herzegovina","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":",""
"2015","Bosnia and Herzegovina","Solar","Net maximum electrical capacity","Megawatt",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Hydro","Net maximum electrical capacity","Megawatt","43.000",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt","1.000",""
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Solar","Net maximum electrical capacity","Megawatt",":",""
"2015","Moldova","Hydro","Net maximum electrical capacity","Megawatt","16.000",""
"2015","Moldova","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Moldova","Wind","Net maximum electrical capacity","Megawatt","1.000",""
"2015","Moldova","Solar","Net maximum electrical capacity","Megawatt","1.000",""
"2015","Ukraine","Hydro","Net maximum electrical capacity","Megawatt","5,883.000",""
"2015","Ukraine","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Ukraine","Wind","Net maximum electrical capacity","Megawatt","428.000",""
"2015","Ukraine","Solar","Net maximum electrical capacity","Megawatt","423.000",""
"2015","Georgia","Hydro","Net maximum electrical capacity","Megawatt","2,378.000",""
"2015","Georgia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2015","Georgia","Wind","Net maximum electrical capacity","Megawatt",":",""
"2015","Georgia","Solar","Net maximum electrical capacity","Megawatt",":",""
"2016","European Union - 27 countries (from 2020)","Hydro","Net maximum electrical capacity","Megawatt","149,838.050",""
"2016","European Union - 27 countries (from 2020)","Geothermal","Net maximum electrical capacity","Megawatt","841.434",""
"2016","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","137,997.601",""
"2016","European Union - 27 countries (from 2020)","Solar","Net maximum electrical capacity","Megawatt","91,410.997",""
"2016","European Union - 28 countries (2013-2020)","Hydro","Net maximum electrical capacity","Megawatt","154,573.937",""
"2016","European Union - 28 countries (2013-2020)","Geothermal","Net maximum electrical capacity","Megawatt","841.434",""
"2016","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","154,123.297",""
"2016","European Union - 28 countries (2013-2020)","Solar","Net maximum electrical capacity","Megawatt","103,341.477",""
"2016","Euro area - 19 countries  (from 2015)","Hydro","Net maximum electrical capacity","Megawatt","116,509.683",""
"2016","Euro area - 19 countries  (from 2015)","Geothermal","Net maximum electrical capacity","Megawatt","841.434",""
"2016","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","115,752.038",""
"2016","Euro area - 19 countries  (from 2015)","Solar","Net maximum electrical capacity","Megawatt","85,461.097",""
"2016","Belgium","Hydro","Net maximum electrical capacity","Megawatt","1,425.000",""
"2016","Belgium","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Belgium","Wind","Net maximum electrical capacity","Megawatt","2,370.000",""
"2016","Belgium","Solar","Net maximum electrical capacity","Megawatt","3,327.000",""
"2016","Bulgaria","Hydro","Net maximum electrical capacity","Megawatt","3,223.000",""
"2016","Bulgaria","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","699.000",""
"2016","Bulgaria","Solar","Net maximum electrical capacity","Megawatt","1,028.000",""
"2016","Czechia","Hydro","Net maximum electrical capacity","Megawatt","2,262.000",""
"2016","Czechia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Czechia","Wind","Net maximum electrical capacity","Megawatt","282.000",""
"2016","Czechia","Solar","Net maximum electrical capacity","Megawatt","2,067.900",""
"2016","Denmark","Hydro","Net maximum electrical capacity","Megawatt","9.267",""
"2016","Denmark","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Denmark","Wind","Net maximum electrical capacity","Megawatt","5,245.563",""
"2016","Denmark","Solar","Net maximum electrical capacity","Megawatt","850.953",""
"2016","Germany (until 1990 former territory of the FRG)","Hydro","Net maximum electrical capacity","Megawatt","11,207.000",""
"2016","Germany (until 1990 former territory of the FRG)","Geothermal","Net maximum electrical capacity","Megawatt","33.000",""
"2016","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","49,435.000",""
"2016","Germany (until 1990 former territory of the FRG)","Solar","Net maximum electrical capacity","Megawatt","40,679.000",""
"2016","Estonia","Hydro","Net maximum electrical capacity","Megawatt","6.000",""
"2016","Estonia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Estonia","Wind","Net maximum electrical capacity","Megawatt","310.000",""
"2016","Estonia","Solar","Net maximum electrical capacity","Megawatt","10.000",""
"2016","Ireland","Hydro","Net maximum electrical capacity","Megawatt","529.000",""
"2016","Ireland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Ireland","Wind","Net maximum electrical capacity","Megawatt","2,785.951",""
"2016","Ireland","Solar","Net maximum electrical capacity","Megawatt","5.927",""
"2016","Greece","Hydro","Net maximum electrical capacity","Megawatt","3,392.000",""
"2016","Greece","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Greece","Wind","Net maximum electrical capacity","Megawatt","2,370.000",""
"2016","Greece","Solar","Net maximum electrical capacity","Megawatt","2,604.000",""
"2016","Spain","Hydro","Net maximum electrical capacity","Megawatt","20,080.000",""
"2016","Spain","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Spain","Wind","Net maximum electrical capacity","Megawatt","22,990.000",""
"2016","Spain","Solar","Net maximum electrical capacity","Megawatt","7,017.063",""
"2016","France","Hydro","Net maximum electrical capacity","Megawatt","25,620.854",""
"2016","France","Geothermal","Net maximum electrical capacity","Megawatt","15.510",""
"2016","France","Wind","Net maximum electrical capacity","Megawatt","11,566.564",""
"2016","France","Solar","Net maximum electrical capacity","Megawatt","7,702.081",""
"2016","Croatia","Hydro","Net maximum electrical capacity","Megawatt","2,192.100",""
"2016","Croatia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Croatia","Wind","Net maximum electrical capacity","Megawatt","483.000",""
"2016","Croatia","Solar","Net maximum electrical capacity","Megawatt","55.800",""
"2016","Italy","Hydro","Net maximum electrical capacity","Megawatt","22,298.000",""
"2016","Italy","Geothermal","Net maximum electrical capacity","Megawatt","767.000",""
"2016","Italy","Wind","Net maximum electrical capacity","Megawatt","9,384.000",""
"2016","Italy","Solar","Net maximum electrical capacity","Megawatt","19,283.000",""
"2016","Cyprus","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2016","Cyprus","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Cyprus","Wind","Net maximum electrical capacity","Megawatt","157.725",""
"2016","Cyprus","Solar","Net maximum electrical capacity","Megawatt","84.000",""
"2016","Latvia","Hydro","Net maximum electrical capacity","Megawatt","1,564.197",""
"2016","Latvia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Latvia","Wind","Net maximum electrical capacity","Megawatt","69.905",""
"2016","Latvia","Solar","Net maximum electrical capacity","Megawatt","0.690",""
"2016","Lithuania","Hydro","Net maximum electrical capacity","Megawatt","877.000",""
"2016","Lithuania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Lithuania","Wind","Net maximum electrical capacity","Megawatt","509.000",""
"2016","Lithuania","Solar","Net maximum electrical capacity","Megawatt","70.000",""
"2016","Luxembourg","Hydro","Net maximum electrical capacity","Megawatt","1,330.318",""
"2016","Luxembourg","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","119.694",""
"2016","Luxembourg","Solar","Net maximum electrical capacity","Megawatt","121.896",""
"2016","Hungary","Hydro","Net maximum electrical capacity","Megawatt","57.000",""
"2016","Hungary","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Hungary","Wind","Net maximum electrical capacity","Megawatt","329.000",""
"2016","Hungary","Solar","Net maximum electrical capacity","Megawatt","235.000",""
"2016","Malta","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2016","Malta","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Malta","Wind","Net maximum electrical capacity","Megawatt","0.100",""
"2016","Malta","Solar","Net maximum electrical capacity","Megawatt","93.600",""
"2016","Netherlands","Hydro","Net maximum electrical capacity","Megawatt","37.000",""
"2016","Netherlands","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Netherlands","Wind","Net maximum electrical capacity","Megawatt","4,257.000",""
"2016","Netherlands","Solar","Net maximum electrical capacity","Megawatt","2,049.000",""
"2016","Austria","Hydro","Net maximum electrical capacity","Megawatt","14,116.314",""
"2016","Austria","Geothermal","Net maximum electrical capacity","Megawatt","0.924",""
"2016","Austria","Wind","Net maximum electrical capacity","Megawatt","2,729.996",""
"2016","Austria","Solar","Net maximum electrical capacity","Megawatt","1,096.016",""
"2016","Poland","Hydro","Net maximum electrical capacity","Megawatt","2,385.000",""
"2016","Poland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Poland","Wind","Net maximum electrical capacity","Megawatt","5,747.000",""
"2016","Poland","Solar","Net maximum electrical capacity","Megawatt","187.247",""
"2016","Portugal","Hydro","Net maximum electrical capacity","Megawatt","6,960.000",""
"2016","Portugal","Geothermal","Net maximum electrical capacity","Megawatt","25.000",""
"2016","Portugal","Wind","Net maximum electrical capacity","Megawatt","5,124.103",""
"2016","Portugal","Solar","Net maximum electrical capacity","Megawatt","512.824",""
"2016","Romania","Hydro","Net maximum electrical capacity","Megawatt","6,734.000",""
"2016","Romania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Romania","Wind","Net maximum electrical capacity","Megawatt","3,025.000",""
"2016","Romania","Solar","Net maximum electrical capacity","Megawatt","1,372.000",""
"2016","Slovenia","Hydro","Net maximum electrical capacity","Megawatt","1,293.000",""
"2016","Slovenia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Slovenia","Wind","Net maximum electrical capacity","Megawatt","5.000",""
"2016","Slovenia","Solar","Net maximum electrical capacity","Megawatt","233.000",""
"2016","Slovakia","Hydro","Net maximum electrical capacity","Megawatt","2,524.000",""
"2016","Slovakia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Slovakia","Wind","Net maximum electrical capacity","Megawatt","3.000",""
"2016","Slovakia","Solar","Net maximum electrical capacity","Megawatt","533.000",""
"2016","Finland","Hydro","Net maximum electrical capacity","Megawatt","3,250.000",""
"2016","Finland","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Finland","Wind","Net maximum electrical capacity","Megawatt","1,565.000",""
"2016","Finland","Solar","Net maximum electrical capacity","Megawatt","39.000",""
"2016","Sweden","Hydro","Net maximum electrical capacity","Megawatt","16,466.000",""
"2016","Sweden","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Sweden","Wind","Net maximum electrical capacity","Megawatt","6,435.000",""
"2016","Sweden","Solar","Net maximum electrical capacity","Megawatt","153.000",""
"2016","United Kingdom","Hydro","Net maximum electrical capacity","Megawatt","4,735.887",""
"2016","United Kingdom","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","16,125.696",""
"2016","United Kingdom","Solar","Net maximum electrical capacity","Megawatt","11,930.480",""
"2016","Iceland","Hydro","Net maximum electrical capacity","Megawatt","1,987.000",""
"2016","Iceland","Geothermal","Net maximum electrical capacity","Megawatt","665.000",""
"2016","Iceland","Wind","Net maximum electrical capacity","Megawatt","3.000",""
"2016","Iceland","Solar","Net maximum electrical capacity","Megawatt",":",""
"2016","Norway","Hydro","Net maximum electrical capacity","Megawatt","31,817.000",""
"2016","Norway","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Norway","Wind","Net maximum electrical capacity","Megawatt","883.000",""
"2016","Norway","Solar","Net maximum electrical capacity","Megawatt",":",""
"2016","Montenegro","Hydro","Net maximum electrical capacity","Megawatt","651.000",""
"2016","Montenegro","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Montenegro","Wind","Net maximum electrical capacity","Megawatt",":",""
"2016","Montenegro","Solar","Net maximum electrical capacity","Megawatt",":",""
"2016","North Macedonia","Hydro","Net maximum electrical capacity","Megawatt","661.132",""
"2016","North Macedonia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","North Macedonia","Wind","Net maximum electrical capacity","Megawatt","37.000",""
"2016","North Macedonia","Solar","Net maximum electrical capacity","Megawatt","16.699",""
"2016","Albania","Hydro","Net maximum electrical capacity","Megawatt","1,913.000",""
"2016","Albania","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Albania","Wind","Net maximum electrical capacity","Megawatt",":",""
"2016","Albania","Solar","Net maximum electrical capacity","Megawatt",":",""
"2016","Serbia","Hydro","Net maximum electrical capacity","Megawatt","3,030.000",""
"2016","Serbia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Serbia","Wind","Net maximum electrical capacity","Megawatt","17.000",""
"2016","Serbia","Solar","Net maximum electrical capacity","Megawatt","11.000",""
"2016","Turkey","Hydro","Net maximum electrical capacity","Megawatt","26,681.000",""
"2016","Turkey","Geothermal","Net maximum electrical capacity","Megawatt","821.000",""
"2016","Turkey","Wind","Net maximum electrical capacity","Megawatt","5,751.000",""
"2016","Turkey","Solar","Net maximum electrical capacity","Megawatt","833.000",""
"2016","Bosnia and Herzegovina","Hydro","Net maximum electrical capacity","Megawatt",":",""
"2016","Bosnia and Herzegovina","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":",""
"2016","Bosnia and Herzegovina","Solar","Net maximum electrical capacity","Megawatt",":",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Hydro","Net maximum electrical capacity","Megawatt","78.270",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt","1.000",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Solar","Net maximum electrical capacity","Megawatt","1.950",""
"2016","Moldova","Hydro","Net maximum electrical capacity","Megawatt","16.000",""
"2016","Moldova","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Moldova","Wind","Net maximum electrical capacity","Megawatt","2.000",""
"2016","Moldova","Solar","Net maximum electrical capacity","Megawatt","2.000",""
"2016","Ukraine","Hydro","Net maximum electrical capacity","Megawatt","6,167.000",""
"2016","Ukraine","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Ukraine","Wind","Net maximum electrical capacity","Megawatt","428.000",""
"2016","Ukraine","Solar","Net maximum electrical capacity","Megawatt","425.000",""
"2016","Georgia","Hydro","Net maximum electrical capacity","Megawatt","2,430.000",""
"2016","Georgia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2016","Georgia","Wind","Net maximum electrical capacity","Megawatt","20.000",""
"2016","Georgia","Solar","Net maximum electrical capacity","Megawatt",":",""
"2017","European Union - 27 countries (from 2020)","Hydro","Net maximum electrical capacity","Megawatt","150,482.982",""
"2017","European Union - 27 countries (from 2020)","Geothermal","Net maximum electrical capacity","Megawatt","848.155",""
"2017","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","148,930.555",""
"2017","European Union - 27 countries (from 2020)","Solar","Net maximum electrical capacity","Megawatt","96,218.851",""
"2017","European Union - 28 countries (2013-2020)","Hydro","Net maximum electrical capacity","Megawatt","155,255.894",""
"2017","European Union - 28 countries (2013-2020)","Geothermal","Net maximum electrical capacity","Megawatt","848.155",""
"2017","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","168,515.313",""
"2017","European Union - 28 countries (2013-2020)","Solar","Net maximum electrical capacity","Megawatt","109,000.644",""
"2017","Euro area - 19 countries  (from 2015)","Hydro","Net maximum electrical capacity","Megawatt","117,003.517",""
"2017","Euro area - 19 countries  (from 2015)","Geothermal","Net maximum electrical capacity","Megawatt","845.105",""
"2017","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","126,129.065",""
"2017","Euro area - 19 countries  (from 2015)","Solar","Net maximum electrical capacity","Megawatt","89,898.141",""
"2017","Belgium","Hydro","Net maximum electrical capacity","Megawatt","1,416.900",""
"2017","Belgium","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Belgium","Wind","Net maximum electrical capacity","Megawatt","2,796.500",""
"2017","Belgium","Solar","Net maximum electrical capacity","Megawatt","3,616.200",""
"2017","Bulgaria","Hydro","Net maximum electrical capacity","Megawatt","3,371.550",""
"2017","Bulgaria","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","698.390",""
"2017","Bulgaria","Solar","Net maximum electrical capacity","Megawatt","1,035.570",""
"2017","Czechia","Hydro","Net maximum electrical capacity","Megawatt","2,264.700",""
"2017","Czechia","Geothermal","Net maximum electrical capacity","Megawatt",":",""
"2017","Czechia","Wind","Net maximum electrical capacity","Megawatt","308.205",""
